object,split,label,image,mask
candle,train,normal,candle/Data/Images/Normal/0576.JPG,
candle,train,normal,candle/Data/Images/Normal/0299.JPG,
candle,train,normal,candle/Data/Images/Normal/0666.JPG,
candle,train,normal,candle/Data/Images/Normal/0761.JPG,
candle,train,normal,candle/Data/Images/Normal/0620.JPG,
candle,train,normal,candle/Data/Images/Normal/0087.JPG,
candle,train,normal,candle/Data/Images/Normal/0135.JPG,
candle,train,normal,candle/Data/Images/Normal/0921.JPG,
candle,train,normal,candle/Data/Images/Normal/0201.JPG,
candle,train,normal,candle/Data/Images/Normal/0110.JPG,
candle,train,normal,candle/Data/Images/Normal/0859.JPG,
candle,train,normal,candle/Data/Images/Normal/0708.JPG,
candle,train,normal,candle/Data/Images/Normal/0092.JPG,
candle,train,normal,candle/Data/Images/Normal/0009.JPG,
candle,train,normal,candle/Data/Images/Normal/0622.JPG,
candle,train,normal,candle/Data/Images/Normal/0064.JPG,
candle,train,normal,candle/Data/Images/Normal/0801.JPG,
candle,train,normal,candle/Data/Images/Normal/0813.JPG,
candle,train,normal,candle/Data/Images/Normal/0127.JPG,
candle,train,normal,candle/Data/Images/Normal/0877.JPG,
candle,train,normal,candle/Data/Images/Normal/0000.JPG,
candle,train,normal,candle/Data/Images/Normal/0382.JPG,
candle,train,normal,candle/Data/Images/Normal/0742.JPG,
candle,train,normal,candle/Data/Images/Normal/0125.JPG,
candle,train,normal,candle/Data/Images/Normal/0094.JPG,
candle,train,normal,candle/Data/Images/Normal/0185.JPG,
candle,train,normal,candle/Data/Images/Normal/0410.JPG,
candle,train,normal,candle/Data/Images/Normal/0637.JPG,
candle,train,normal,candle/Data/Images/Normal/0597.JPG,
candle,train,normal,candle/Data/Images/Normal/0506.JPG,
candle,train,normal,candle/Data/Images/Normal/0759.JPG,
candle,train,normal,candle/Data/Images/Normal/0175.JPG,
candle,train,normal,candle/Data/Images/Normal/0210.JPG,
candle,train,normal,candle/Data/Images/Normal/0864.JPG,
candle,train,normal,candle/Data/Images/Normal/0070.JPG,
candle,train,normal,candle/Data/Images/Normal/0501.JPG,
candle,train,normal,candle/Data/Images/Normal/0831.JPG,
candle,train,normal,candle/Data/Images/Normal/0955.JPG,
candle,train,normal,candle/Data/Images/Normal/0961.JPG,
candle,train,normal,candle/Data/Images/Normal/0099.JPG,
candle,train,normal,candle/Data/Images/Normal/0942.JPG,
candle,train,normal,candle/Data/Images/Normal/0302.JPG,
candle,train,normal,candle/Data/Images/Normal/0782.JPG,
candle,train,normal,candle/Data/Images/Normal/0209.JPG,
candle,train,normal,candle/Data/Images/Normal/0783.JPG,
candle,train,normal,candle/Data/Images/Normal/0641.JPG,
candle,train,normal,candle/Data/Images/Normal/0696.JPG,
candle,train,normal,candle/Data/Images/Normal/0926.JPG,
candle,train,normal,candle/Data/Images/Normal/0699.JPG,
candle,train,normal,candle/Data/Images/Normal/0035.JPG,
candle,train,normal,candle/Data/Images/Normal/0058.JPG,
candle,train,normal,candle/Data/Images/Normal/0679.JPG,
candle,train,normal,candle/Data/Images/Normal/0254.JPG,
candle,train,normal,candle/Data/Images/Normal/0664.JPG,
candle,train,normal,candle/Data/Images/Normal/0987.JPG,
candle,train,normal,candle/Data/Images/Normal/0344.JPG,
candle,train,normal,candle/Data/Images/Normal/0478.JPG,
candle,train,normal,candle/Data/Images/Normal/0413.JPG,
candle,train,normal,candle/Data/Images/Normal/0855.JPG,
candle,train,normal,candle/Data/Images/Normal/0193.JPG,
candle,train,normal,candle/Data/Images/Normal/0075.JPG,
candle,train,normal,candle/Data/Images/Normal/0665.JPG,
candle,train,normal,candle/Data/Images/Normal/0089.JPG,
candle,train,normal,candle/Data/Images/Normal/0504.JPG,
candle,train,normal,candle/Data/Images/Normal/0899.JPG,
candle,train,normal,candle/Data/Images/Normal/0245.JPG,
candle,train,normal,candle/Data/Images/Normal/0462.JPG,
candle,train,normal,candle/Data/Images/Normal/0047.JPG,
candle,train,normal,candle/Data/Images/Normal/0744.JPG,
candle,train,normal,candle/Data/Images/Normal/0849.JPG,
candle,train,normal,candle/Data/Images/Normal/0746.JPG,
candle,train,normal,candle/Data/Images/Normal/0662.JPG,
candle,train,normal,candle/Data/Images/Normal/0458.JPG,
candle,train,normal,candle/Data/Images/Normal/0045.JPG,
candle,train,normal,candle/Data/Images/Normal/0003.JPG,
candle,train,normal,candle/Data/Images/Normal/0656.JPG,
candle,train,normal,candle/Data/Images/Normal/0039.JPG,
candle,train,normal,candle/Data/Images/Normal/0225.JPG,
candle,train,normal,candle/Data/Images/Normal/0476.JPG,
candle,train,normal,candle/Data/Images/Normal/0747.JPG,
candle,train,normal,candle/Data/Images/Normal/0577.JPG,
candle,train,normal,candle/Data/Images/Normal/0086.JPG,
candle,train,normal,candle/Data/Images/Normal/0716.JPG,
candle,train,normal,candle/Data/Images/Normal/0596.JPG,
candle,train,normal,candle/Data/Images/Normal/0854.JPG,
candle,train,normal,candle/Data/Images/Normal/0574.JPG,
candle,train,normal,candle/Data/Images/Normal/0528.JPG,
candle,train,normal,candle/Data/Images/Normal/0438.JPG,
candle,train,normal,candle/Data/Images/Normal/0905.JPG,
candle,train,normal,candle/Data/Images/Normal/0236.JPG,
candle,train,normal,candle/Data/Images/Normal/0601.JPG,
candle,train,normal,candle/Data/Images/Normal/0223.JPG,
candle,train,normal,candle/Data/Images/Normal/0316.JPG,
candle,train,normal,candle/Data/Images/Normal/0660.JPG,
candle,train,normal,candle/Data/Images/Normal/0957.JPG,
candle,train,normal,candle/Data/Images/Normal/0848.JPG,
candle,train,normal,candle/Data/Images/Normal/0740.JPG,
candle,train,normal,candle/Data/Images/Normal/0873.JPG,
candle,train,normal,candle/Data/Images/Normal/0482.JPG,
candle,train,normal,candle/Data/Images/Normal/0833.JPG,
candle,train,normal,candle/Data/Images/Normal/0931.JPG,
candle,train,normal,candle/Data/Images/Normal/0823.JPG,
candle,train,normal,candle/Data/Images/Normal/0598.JPG,
candle,train,normal,candle/Data/Images/Normal/0123.JPG,
candle,train,normal,candle/Data/Images/Normal/0258.JPG,
candle,train,normal,candle/Data/Images/Normal/0829.JPG,
candle,train,normal,candle/Data/Images/Normal/0224.JPG,
candle,train,normal,candle/Data/Images/Normal/0732.JPG,
candle,train,normal,candle/Data/Images/Normal/0505.JPG,
candle,train,normal,candle/Data/Images/Normal/0776.JPG,
candle,train,normal,candle/Data/Images/Normal/0169.JPG,
candle,train,normal,candle/Data/Images/Normal/0766.JPG,
candle,train,normal,candle/Data/Images/Normal/0876.JPG,
candle,train,normal,candle/Data/Images/Normal/0586.JPG,
candle,train,normal,candle/Data/Images/Normal/0805.JPG,
candle,train,normal,candle/Data/Images/Normal/0399.JPG,
candle,train,normal,candle/Data/Images/Normal/0580.JPG,
candle,train,normal,candle/Data/Images/Normal/0644.JPG,
candle,train,normal,candle/Data/Images/Normal/0721.JPG,
candle,train,normal,candle/Data/Images/Normal/0272.JPG,
candle,train,normal,candle/Data/Images/Normal/0028.JPG,
candle,train,normal,candle/Data/Images/Normal/0305.JPG,
candle,train,normal,candle/Data/Images/Normal/0405.JPG,
candle,train,normal,candle/Data/Images/Normal/0118.JPG,
candle,train,normal,candle/Data/Images/Normal/0325.JPG,
candle,train,normal,candle/Data/Images/Normal/0480.JPG,
candle,train,normal,candle/Data/Images/Normal/0907.JPG,
candle,train,normal,candle/Data/Images/Normal/0077.JPG,
candle,train,normal,candle/Data/Images/Normal/0032.JPG,
candle,train,normal,candle/Data/Images/Normal/0300.JPG,
candle,train,normal,candle/Data/Images/Normal/0198.JPG,
candle,train,normal,candle/Data/Images/Normal/0076.JPG,
candle,train,normal,candle/Data/Images/Normal/0992.JPG,
candle,train,normal,candle/Data/Images/Normal/0149.JPG,
candle,train,normal,candle/Data/Images/Normal/0850.JPG,
candle,train,normal,candle/Data/Images/Normal/0181.JPG,
candle,train,normal,candle/Data/Images/Normal/0507.JPG,
candle,train,normal,candle/Data/Images/Normal/0184.JPG,
candle,train,normal,candle/Data/Images/Normal/0043.JPG,
candle,train,normal,candle/Data/Images/Normal/0073.JPG,
candle,train,normal,candle/Data/Images/Normal/0934.JPG,
candle,train,normal,candle/Data/Images/Normal/0610.JPG,
candle,train,normal,candle/Data/Images/Normal/0051.JPG,
candle,train,normal,candle/Data/Images/Normal/0355.JPG,
candle,train,normal,candle/Data/Images/Normal/0409.JPG,
candle,train,normal,candle/Data/Images/Normal/0998.JPG,
candle,train,normal,candle/Data/Images/Normal/0155.JPG,
candle,train,normal,candle/Data/Images/Normal/0441.JPG,
candle,train,normal,candle/Data/Images/Normal/0595.JPG,
candle,train,normal,candle/Data/Images/Normal/0271.JPG,
candle,train,normal,candle/Data/Images/Normal/0542.JPG,
candle,train,normal,candle/Data/Images/Normal/0687.JPG,
candle,train,normal,candle/Data/Images/Normal/0878.JPG,
candle,train,normal,candle/Data/Images/Normal/0096.JPG,
candle,train,normal,candle/Data/Images/Normal/0312.JPG,
candle,train,normal,candle/Data/Images/Normal/0697.JPG,
candle,train,normal,candle/Data/Images/Normal/0273.JPG,
candle,train,normal,candle/Data/Images/Normal/0911.JPG,
candle,train,normal,candle/Data/Images/Normal/0681.JPG,
candle,train,normal,candle/Data/Images/Normal/0338.JPG,
candle,train,normal,candle/Data/Images/Normal/0221.JPG,
candle,train,normal,candle/Data/Images/Normal/0078.JPG,
candle,train,normal,candle/Data/Images/Normal/0973.JPG,
candle,train,normal,candle/Data/Images/Normal/0736.JPG,
candle,train,normal,candle/Data/Images/Normal/0065.JPG,
candle,train,normal,candle/Data/Images/Normal/0754.JPG,
candle,train,normal,candle/Data/Images/Normal/0136.JPG,
candle,train,normal,candle/Data/Images/Normal/0941.JPG,
candle,train,normal,candle/Data/Images/Normal/0440.JPG,
candle,train,normal,candle/Data/Images/Normal/0227.JPG,
candle,train,normal,candle/Data/Images/Normal/0114.JPG,
candle,train,normal,candle/Data/Images/Normal/0753.JPG,
candle,train,normal,candle/Data/Images/Normal/0232.JPG,
candle,train,normal,candle/Data/Images/Normal/0812.JPG,
candle,train,normal,candle/Data/Images/Normal/0991.JPG,
candle,train,normal,candle/Data/Images/Normal/0606.JPG,
candle,train,normal,candle/Data/Images/Normal/0680.JPG,
candle,train,normal,candle/Data/Images/Normal/0995.JPG,
candle,train,normal,candle/Data/Images/Normal/0182.JPG,
candle,train,normal,candle/Data/Images/Normal/0228.JPG,
candle,train,normal,candle/Data/Images/Normal/0910.JPG,
candle,train,normal,candle/Data/Images/Normal/0481.JPG,
candle,train,normal,candle/Data/Images/Normal/0019.JPG,
candle,train,normal,candle/Data/Images/Normal/0922.JPG,
candle,train,normal,candle/Data/Images/Normal/0132.JPG,
candle,train,normal,candle/Data/Images/Normal/0904.JPG,
candle,train,normal,candle/Data/Images/Normal/0443.JPG,
candle,train,normal,candle/Data/Images/Normal/0944.JPG,
candle,train,normal,candle/Data/Images/Normal/0467.JPG,
candle,train,normal,candle/Data/Images/Normal/0570.JPG,
candle,train,normal,candle/Data/Images/Normal/0691.JPG,
candle,train,normal,candle/Data/Images/Normal/0686.JPG,
candle,train,normal,candle/Data/Images/Normal/0151.JPG,
candle,train,normal,candle/Data/Images/Normal/0810.JPG,
candle,train,normal,candle/Data/Images/Normal/0416.JPG,
candle,train,normal,candle/Data/Images/Normal/0573.JPG,
candle,train,normal,candle/Data/Images/Normal/0791.JPG,
candle,train,normal,candle/Data/Images/Normal/0213.JPG,
candle,train,normal,candle/Data/Images/Normal/0053.JPG,
candle,train,normal,candle/Data/Images/Normal/0140.JPG,
candle,train,normal,candle/Data/Images/Normal/0743.JPG,
candle,train,normal,candle/Data/Images/Normal/0354.JPG,
candle,train,normal,candle/Data/Images/Normal/0958.JPG,
candle,train,normal,candle/Data/Images/Normal/0789.JPG,
candle,train,normal,candle/Data/Images/Normal/0150.JPG,
candle,train,normal,candle/Data/Images/Normal/0734.JPG,
candle,train,normal,candle/Data/Images/Normal/0069.JPG,
candle,train,normal,candle/Data/Images/Normal/0976.JPG,
candle,train,normal,candle/Data/Images/Normal/0956.JPG,
candle,train,normal,candle/Data/Images/Normal/0549.JPG,
candle,train,normal,candle/Data/Images/Normal/0809.JPG,
candle,train,normal,candle/Data/Images/Normal/0517.JPG,
candle,train,normal,candle/Data/Images/Normal/0088.JPG,
candle,train,normal,candle/Data/Images/Normal/0289.JPG,
candle,train,normal,candle/Data/Images/Normal/0909.JPG,
candle,train,normal,candle/Data/Images/Normal/0274.JPG,
candle,train,normal,candle/Data/Images/Normal/0981.JPG,
candle,train,normal,candle/Data/Images/Normal/0358.JPG,
candle,train,normal,candle/Data/Images/Normal/0340.JPG,
candle,train,normal,candle/Data/Images/Normal/0017.JPG,
candle,train,normal,candle/Data/Images/Normal/0886.JPG,
candle,train,normal,candle/Data/Images/Normal/0166.JPG,
candle,train,normal,candle/Data/Images/Normal/0993.JPG,
candle,train,normal,candle/Data/Images/Normal/0211.JPG,
candle,train,normal,candle/Data/Images/Normal/0982.JPG,
candle,train,normal,candle/Data/Images/Normal/0471.JPG,
candle,train,normal,candle/Data/Images/Normal/0163.JPG,
candle,train,normal,candle/Data/Images/Normal/0030.JPG,
candle,train,normal,candle/Data/Images/Normal/0220.JPG,
candle,train,normal,candle/Data/Images/Normal/0592.JPG,
candle,train,normal,candle/Data/Images/Normal/0487.JPG,
candle,train,normal,candle/Data/Images/Normal/0370.JPG,
candle,train,normal,candle/Data/Images/Normal/0037.JPG,
candle,train,normal,candle/Data/Images/Normal/0475.JPG,
candle,train,normal,candle/Data/Images/Normal/0959.JPG,
candle,train,normal,candle/Data/Images/Normal/0164.JPG,
candle,train,normal,candle/Data/Images/Normal/0250.JPG,
candle,train,normal,candle/Data/Images/Normal/0054.JPG,
candle,train,normal,candle/Data/Images/Normal/0583.JPG,
candle,train,normal,candle/Data/Images/Normal/0424.JPG,
candle,train,normal,candle/Data/Images/Normal/0828.JPG,
candle,train,normal,candle/Data/Images/Normal/0219.JPG,
candle,train,normal,candle/Data/Images/Normal/0364.JPG,
candle,train,normal,candle/Data/Images/Normal/0381.JPG,
candle,train,normal,candle/Data/Images/Normal/0750.JPG,
candle,train,normal,candle/Data/Images/Normal/0541.JPG,
candle,train,normal,candle/Data/Images/Normal/0862.JPG,
candle,train,normal,candle/Data/Images/Normal/0291.JPG,
candle,train,normal,candle/Data/Images/Normal/0171.JPG,
candle,train,normal,candle/Data/Images/Normal/0857.JPG,
candle,train,normal,candle/Data/Images/Normal/0778.JPG,
candle,train,normal,candle/Data/Images/Normal/0295.JPG,
candle,train,normal,candle/Data/Images/Normal/0954.JPG,
candle,train,normal,candle/Data/Images/Normal/0411.JPG,
candle,train,normal,candle/Data/Images/Normal/0301.JPG,
candle,train,normal,candle/Data/Images/Normal/0715.JPG,
candle,train,normal,candle/Data/Images/Normal/0677.JPG,
candle,train,normal,candle/Data/Images/Normal/0167.JPG,
candle,train,normal,candle/Data/Images/Normal/0317.JPG,
candle,train,normal,candle/Data/Images/Normal/0837.JPG,
candle,train,normal,candle/Data/Images/Normal/0773.JPG,
candle,train,normal,candle/Data/Images/Normal/0795.JPG,
candle,train,normal,candle/Data/Images/Normal/0585.JPG,
candle,train,normal,candle/Data/Images/Normal/0526.JPG,
candle,train,normal,candle/Data/Images/Normal/0266.JPG,
candle,train,normal,candle/Data/Images/Normal/0356.JPG,
candle,train,normal,candle/Data/Images/Normal/0990.JPG,
candle,train,normal,candle/Data/Images/Normal/0014.JPG,
candle,train,normal,candle/Data/Images/Normal/0041.JPG,
candle,train,normal,candle/Data/Images/Normal/0429.JPG,
candle,train,normal,candle/Data/Images/Normal/0711.JPG,
candle,train,normal,candle/Data/Images/Normal/0401.JPG,
candle,train,normal,candle/Data/Images/Normal/0578.JPG,
candle,train,normal,candle/Data/Images/Normal/0328.JPG,
candle,train,normal,candle/Data/Images/Normal/0486.JPG,
candle,train,normal,candle/Data/Images/Normal/0398.JPG,
candle,train,normal,candle/Data/Images/Normal/0470.JPG,
candle,train,normal,candle/Data/Images/Normal/0283.JPG,
candle,train,normal,candle/Data/Images/Normal/0883.JPG,
candle,train,normal,candle/Data/Images/Normal/0059.JPG,
candle,train,normal,candle/Data/Images/Normal/0310.JPG,
candle,train,normal,candle/Data/Images/Normal/0624.JPG,
candle,train,normal,candle/Data/Images/Normal/0158.JPG,
candle,train,normal,candle/Data/Images/Normal/0296.JPG,
candle,train,normal,candle/Data/Images/Normal/0916.JPG,
candle,train,normal,candle/Data/Images/Normal/0887.JPG,
candle,train,normal,candle/Data/Images/Normal/0675.JPG,
candle,train,normal,candle/Data/Images/Normal/0269.JPG,
candle,train,normal,candle/Data/Images/Normal/0162.JPG,
candle,train,normal,candle/Data/Images/Normal/0881.JPG,
candle,train,normal,candle/Data/Images/Normal/0815.JPG,
candle,train,normal,candle/Data/Images/Normal/0056.JPG,
candle,train,normal,candle/Data/Images/Normal/0701.JPG,
candle,train,normal,candle/Data/Images/Normal/0044.JPG,
candle,train,normal,candle/Data/Images/Normal/0785.JPG,
candle,train,normal,candle/Data/Images/Normal/0519.JPG,
candle,train,normal,candle/Data/Images/Normal/0192.JPG,
candle,train,normal,candle/Data/Images/Normal/0122.JPG,
candle,train,normal,candle/Data/Images/Normal/0880.JPG,
candle,train,normal,candle/Data/Images/Normal/0707.JPG,
candle,train,normal,candle/Data/Images/Normal/0908.JPG,
candle,train,normal,candle/Data/Images/Normal/0500.JPG,
candle,train,normal,candle/Data/Images/Normal/0311.JPG,
candle,train,normal,candle/Data/Images/Normal/0748.JPG,
candle,train,normal,candle/Data/Images/Normal/0949.JPG,
candle,train,normal,candle/Data/Images/Normal/0422.JPG,
candle,train,normal,candle/Data/Images/Normal/0633.JPG,
